country,region,lat,lon
Philippines,Marilao,14.7577778,120.9483337
Philippines,San Fernando,16.6186111,120.3194427
Philippines,Sorsogon,12.9738889,123.9933319
Philippines,Kidapawan,7.0083333,125.089447
Philippines,Norzagaray,14.9105556,121.0488892
Philippines,Gapan,15.3075,120.9452744
Philippines,Daet,14.1127778,122.9558334
Philippines,Apalit,14.9533333,120.7699966
Philippines,Pulilan,14.9016667,120.8491669
Philippines,Bago,10.5377778,122.8333359
Philippines,Guiguinto,14.8333333,120.8833313
Philippines,Kawit,14.4455556,120.9049988
Philippines,Balanga,14.6761111,120.5361099
Philippines,Mati,6.9527778,126.2158356
Philippines,Ilagan,17.1480556,121.890831
Philippines,Sagay,10.9447222,123.4241638
Philippines,Capas,15.3275,120.5908356
Poland,Warsaw,52.25,21
Poland,Lodz,51.75,19.4666672
Poland,Krakow,50.0833333,19.916666
Poland,Wroclaw,51.1,17.0333328
Poland,Poznan,52.4166667,16.9666672
Poland,Gdansk,54.35,18.666666
Poland,Szczecin,53.4293784,14.5529366
Poland,Bydgoszcz,53.15,18
Poland,Lublin,51.25,22.5666676
Poland,Katowice,50.2666667,19.0166664
Poland,Bialystok,53.1333333,23.1499996
Poland,Gdynia,54.5,18.5499992
Poland,Czestochowa,50.8,19.1166668
Poland,Sosnowiec,50.3,19.166666
Poland,Radom,51.4166667,21.1499996
Poland,Torun,53.0333333,18.6000004
Poland,Kielce,50.8333333,20.666666
Poland,Gliwice,50.2833333,18.666666
Poland,Zabrze,50.3166667,18.7833328
Poland,Bytom,50.35,18.9666672
Poland,Bielsko-Biala,49.8166667,19.0333328
Poland,Olsztyn,53.7833333,20.4833336
Poland,Rzeszow,50.05,22
Poland,Ruda Slaska,50.3166667,18.8500004
Poland,Rybnik,50.1018634,18.5466385
Poland,Nowe Tychy,50.15,19
Poland,Dabrowa Gornicza,50.3333333,19.2000008
Poland,Opole,50.6666667,17.9500008
Poland,Elblag,54.1666667,19.3833332
Poland,Plock,52.55,19.7000008
Poland,Walbrzych,50.7666667,16.2833328
Poland,Gorzow Wielkopolski,52.7333333,15.2333336
Poland,Wloclawek,52.65,19.0333328
Poland,Zielona Gora,51.9333333,15.5
Poland,Tarnow,50.0166667,20.9833336
Poland,Chorzow,50.3,18.9666672
Poland,Kalisz,51.75,18.083334
Poland,Koszalin,54.2,16.1833324
Poland,Legnica,51.2,16.2000008
Poland,Grudziadz,53.4833333,18.7666664
Poland,Slupsk,54.45,17.0333328
Poland,Jaworzno,50.2053079,19.2749977
Poland,Jastrzebie Zdroj,49.95,18.583334
Poland,Jelenia Gora,50.9008333,15.7252779
Poland,Nowy Sacz,49.6333333,20.7166672
Poland,Konin,52.2166667,18.2666664
Poland,Piotrkow Trybunalski,51.4,19.6833324
Poland,Inowroclaw,52.8,18.2666664
Poland,Lubin,51.4,16.2000008
Poland,Siedlce,52.1666667,22.2999992
Poland,Pila,53.15,16.75
Poland,Myslowice,50.2422648,19.1392136
Poland,Ostrowiec Swietokrzyski,50.9333333,21.3999996
Poland,Siemianowice Slaskie,50.3,19.0333328
Poland,Ostrow Wielkopolski,51.65,17.8166676
Poland,Stargard Szczecinski,53.3333333,15.0500002
Poland,Pabianice,51.6666667,19.3666668
Poland,Gniezno,52.55,17.6000004
Poland,Suwalki,54.0994444,22.9330559
Poland,Glogow,51.6661673,16.0844994
Poland,Chelm,51.1333333,23.5
Poland,Tomaszow Mazowiecki,51.5333333,20.0166664
Poland,Przemysl,49.7833333,22.7833328
Poland,Stalowa Wola,50.5666667,22.0499992
Poland,Zamosc,50.7166667,23.25
Poland,Kedzierzyn-Kozle,50.35,18.2000008
Poland,Lomza,53.1833333,22.083334
Poland,Leszno,51.85,16.583334
Poland,Zory,50.05,18.7000008
Poland,Belchatow,51.3666667,19.3833332
Poland,Mielec,50.2833333,21.416666
Poland,Tarnowskie Gory,50.45,18.8666668
Poland,Swidnica,50.85,16.5
Poland,Tczew,54.1,18.7999992
Poland,Piekary Slaskie,50.4,18.9500008
Poland,Raciborz,50.0833333,18.2000008
Poland,Bedzin,50.3236556,19.1322613
Poland,Zgierz,51.85,19.416666
Poland,Biala Podlaska,52.0333333,23.1333332
Poland,Elk,53.8288257,22.3645592
Poland,Swietochlowice,50.2833333,18.916666
Poland,Pruszkow,52.1716156,20.8063889
Poland,Ostroleka,53.0833333,21.5666676
Poland,Starachowice,51.0666667,21.0666676
Poland,Zawiercie,50.5,19.4333324
Poland,Legionowo,52.4,20.9333324
Poland,Tarnobrzeg,50.5833333,21.6833324
Poland,Pulawy,51.4166667,21.9666672
Poland,Wodzislaw Slaski,50,18.4666672
Poland,Skarzysko-Kamienna,51.1166667,20.8999996
Poland,Radomsko,51.0666667,19.4500008
Poland,Skierniewice,51.9666667,20.1499996
Poland,Kutno,52.2333333,19.3666668
Poland,Starogard Gdanski,53.9666667,18.5499992
Poland,Nysa Zamlmie,50.4666667,17.3166676
Poland,Krosno,49.6833333,21.7833328
Poland,Debica,50.05,21.416666
Poland,Wejherowo,54.6,18.2333336
Poland,Ciechanow,52.8833333,20.6166668
Poland,Rumia,54.5833333,18.3999996
Portugal,Lisbon,38.7166667,-9.1333332
Portugal,Porto,41.15,-8.6166668
Portugal,Amadora,38.7538155,-9.2308331
Portugal,Braga,41.55,-8.4333334
Portugal,Setubal,38.5243986,-8.8881969
Portugal,Coimbra,40.2,-8.416667
Portugal,Queluz,38.75,-9.25
Portugal,Funchal,32.6333333,-16.8999996
Portugal,Cacem,38.7666667,-9.3000002
Portugal,Vila Nova de Gaia,41.1333333,-8.6166668
Portugal,Loures,38.8309147,-9.1684504
Portugal,Evora,38.5666667,-7.9000001
Portugal,Rio de Mouro,38.7666667,-9.333333
Portugal,Odivelas,38.7833333,-9.1833334
Portugal,Aveiro,40.6333333,-8.6499996
Portugal,Amora,38.6166667,-9.1166668
Portugal,Corroios,38.6333333,-9.1499996
Portugal,Barreiro,38.6666667,-9.0666666
Portugal,Monsanto,39.4666667,-8.7166672
Portugal,Rio Tinto,41.1833333,-8.5666666
Portugal,Sao Domingos de Rana,38.7,-9.333333
Portugal,Leiria,39.75,-8.8000002
Portugal,Ponte do Lima,41.7666667,-8.583333
Portugal,Faro,37.0166667,-7.9333334
Portugal,Sesimbra,38.4445141,-9.1014862
Portugal,Guimaraes,41.45,-8.3000002
Portugal,Ermesinde,41.2166667,-8.5500002
Portugal,Portimao,37.1385614,-8.5377502
Portugal,Cascais,38.6979034,-9.421463
Portugal,Maia,41.2333333,-8.6166668
Portugal,Esposende,41.5333333,-8.7833328
Portugal,Almada,38.6833333,-9.1499996
Portugal,Castelo Branco,39.8166667,-7.5
Portugal,Alcabideche,38.7333333,-9.416667
Portugal,Camara de Lobos,32.6333333,-16.9666672
Portugal,Arrentela,38.6166667,-9.1000004
Portugal,Montijo,38.7,-8.9666672
Portugal,Santarem,39.2333333,-8.6833334
Portugal,Olhao,37.0333333,-7.8333335
Portugal,Povoa de Varzim,41.3833333,-8.7666664
Portugal,Senhora da Hora,41.1833333,-8.6499996
Portugal,Marinha Grande,39.75,-8.9333334
Portugal,Povoa de Santa Iria,38.85,-9.0666666
Portugal,Sequeira,40.55,-7.2333331
Portugal,Matosinhos,41.1833333,-8.6999998
Portugal,Gondomar,41.15,-8.5333328
Portugal,Aguas Santas,41.2,-8.583333
Portugal,Vila do Conde,41.35,-8.75
Portugal,Caldas da Rainha,39.4,-9.1333332
Portugal,Canidelo,41.1166667,-8.6499996
Portugal,Viseu,40.65,-7.9166665
Portugal,Sintra,38.8,-9.3833332
Portugal,Paco de Arcos,38.6956928,-9.2914295
Portugal,Sao Mamede de Infesta,41.2,-8.6000004
Portugal,Torres Vedras,39.1,-9.2666664
Portugal,Oliveira do Douro,41.1166667,-8.583333
Portugal,Fanzeres,41.1666667,-8.5333328
Portugal,Charneca,38.6166667,-9.1833334
Portugal,Estoril,38.7057069,-9.3977308
Portugal,Carnaxide,38.7166667,-9.25
Portugal,Pinhal Novo,38.6333333,-8.916667
Portugal,Monte Estoril,38.7027933,-9.4160557
Portugal,Pontinha,38.7666667,-9.1999998
Portugal,Loule,37.1333333,-8.0333328
Portugal,Sao Joao da Madeira,40.9022905,-8.4896851
Portugal,Bougado,41.3333333,-8.5500002
Portugal,Valongo,41.1833333,-8.5
Portugal,Caparica,38.6666667,-9.1999998
Portugal,Belas,38.7666667,-9.2666664
Portugal,Linda-a-Velha,38.7166667,-9.25
Portugal,Laranjeiro,37.0666667,-7.8000002
Portugal,Carcavelos,38.6833333,-9.333333
Portugal,Camarate,38.8,-9.1333332
Portugal,Ponta Delgada,37.7333333,-25.666666
Portugal,Entroncamento,39.4666667,-8.4666672
Portugal,Moncao,42.0789226,-8.4807587
Portugal,Cova da Piedade,38.6666667,-9.1499996
Portugal,Custoias,41.1,-7.3166666
Portugal,Alges,38.7,-9.2333336
Portugal,Tomar,39.6,-8.416667
Portugal,Barcelos,41.5333333,-8.6166668
Portugal,Pedroso,41.4166667,-8.75
Portugal,Vilar de Andorinho,41.1,-8.5666666
Portugal,Sao Joao da Talha,38.8166667,-9.083333
Portugal,Lagos,37.102015,-8.674221
Portugal,Quarteira,37.0666667,-8.1000004
Portugal,Santa Iria da Azoia,38.85,-9.083333
Portugal,Ovar,40.8666667,-8.6333332
Portugal,Vila Franca de Xira,38.95,-8.9833336
Portugal,Leca da Palmeira,41.2,-8.6999998
Portugal,Moita,38.65,-8.9833336
Portugal,Sacavem,38.7833333,-9.1000004
Portugal,Covilha,40.2833333,-7.5
Portugal,Ramada,38.8,-9.1833334
Portugal,Pombal,39.9166667,-8.6333332
Portugal,Ilhavo,40.6,-8.666667
Portugal,Parede,38.6833333,-9.3500004
Portugal,Sao Pedro da Cova,41.15,-8.5166664
Portugal,Vila Real,41.3,-7.75
Qatar,Doha,25.2866667,51.5333328
Qatar,Ar Rayyan,25.2919444,51.4244461
Qatar,Umm Salal Muhammad,25.4169444,51.4038887
Qatar,Al Wakrah,25.1677778,51.606945
Qatar,Al Khawr,25.6838889,51.5058327
Qatar,Dukhan,25.4297222,50.7858315
Qatar,Al Wukayr,25.1508333,51.5377769
Qatar,Umm Bab,25.2141667,50.8072205
Qatar,Al Ghuwayriyah,25.8297222,51.2452774
Qatar,Al Jumayliyah,25.6094444,51.0922203
Qatar,Fuwayrit,26.0216667,51.3669434
Qatar,Abu Samrah,24.7483333,50.8400002
Qatar,Al Kharrarah,24.9044444,51.1749992
Romania,Bucharest,44.4333333,26.1000004
Romania,Iasi,47.1666667,27.6000004
Romania,Cluj-Napoca,46.7666667,23.6000004
Romania,Timisoara,45.7494444,21.2272224
Romania,Craiova,44.3166667,23.7999992
Romania,Constanta,44.1833333,28.6499996
Romania,Galati,45.45,28.0499992
Romania,Brasov,45.6486084,25.6061268
Romania,Ploiesti,44.95,26.0166664
Romania,Braila,45.2666667,27.9833336
Romania,Oradea,47.0666667,21.9333324
Romania,Bacau,46.5666667,26.8999996
Romania,Arad,46.1833333,21.3166676
Romania,Pitesti,44.85,24.8666668
Romania,Sibiu,45.8,24.1499996
Romania,Targu-Mures,46.55,24.5666676
Romania,Baia Mare,47.653305,23.5794926
Romania,Baia Mare,47.6572942,23.5680771
Romania,Buzau,45.15,26.833334
Romania,Botosani,47.75,26.666666
Romania,Satu Mare,47.8,22.8833332
Romania,Ramnicu Valcea,45.1,24.3666668
Romania,Suceava,47.6333333,26.25
Romania,Focsani,45.7,27.1833324
Romania,Piatra Neamt,46.9166667,26.333334
Romania,Drobeta-Turnu Severin,44.6319444,22.6561108
Romania,Targu Jiu,45.05,23.2833328
Romania,Tulcea,45.1666667,28.7999992
Romania,Targoviste,44.9333333,25.4500008
Romania,Bistrita,47.1333333,24.4833336
Romania,Resita,45.3008333,21.8891659
Romania,Slatina,44.4333333,24.3666668
Romania,Vaslui,46.6333333,27.7333336
Romania,Calarasi,44.2,27.333334
Romania,Hunedoara,45.75,22.8999996
Romania,Giurgiu,43.8833333,25.9666672
Romania,Roman,46.9166667,26.916666
Romania,Birlad,46.2333333,27.666666
Romania,Deva,45.8833333,22.8999996
Romania,Alba Iulia,46.0666667,23.583334
Romania,Zalau,47.2,23.0499992
Romania,Sfantu-Gheorghe,45.8666667,25.7833328
Romania,Turda,46.5666667,23.7833328
Romania,Medias,46.1666667,24.3500004
Romania,Slobozia,44.5666667,27.3666668
Romania,Alexandria,43.9833333,25.333334
Romania,Petrosani,45.4166667,23.3666668
Romania,Medgidia,44.25,28.2833328
Romania,Lugoj,45.6886111,21.9030552
Romania,Pascani,47.25,26.7333336
Romania,Miercurea-Ciuc,46.35,25.7999992
Romania,Tecuci,45.8666667,27.416666
Romania,Sighetu Marmatiei,47.9333333,23.8833332
Romania,Mangalia,43.8,28.583334
Romania,Rimnicu Sarat,45.3833333,27.0499992
Romania,Dej,47.15,23.8666668
Romania,Odorheiu Secuiesc,46.3,25.2999992
Romania,Mioveni,44.95,24.9500008
Romania,Reghin-Sat,46.7833333,24.7166672
Romania,Fagaras,45.85,24.9666672
Romania,Caracal,44.1166667,24.3500004
Romania,Navodari,44.3166667,28.6000004
Romania,Fetesti,44.3833333,27.833334
Romania,Curtea de Arges,45.1333333,24.6833324
Romania,Sighisoara,46.2166667,24.7999992
Romania,Dorohoi,47.95,26.3999996
Romania,Rosiori de Vede,44.1166667,24.9833336
Romania,Lupeni,45.35,23.2333336
Romania,Voluntari,44.4666667,26.1333332
Romania,Sacele,45.6173994,25.6942749
Romania,Falticeni,47.45,26.2999992
Romania,Husi,46.6736111,28.0594444
Romania,Vulcan,45.3833333,23.2666664
Romania,Turnu Magurele,43.75,24.8666668
Romania,Aiud,46.3,23.7166672
Romania,Caransebes,45.4166667,22.2166672
Romania,Sebes,45.9666667,23.5666676
Romania,Radauti,47.85,25.916666
Romania,Borsa,47.65,24.666666
Romania,Cimpia Turzii,46.55,23.8833332
Romania,Oltenita,44.0833333,26.6333332
Romania,Petrila,45.45,23.416666
Romania,Cugir,45.8333333,23.3666668
Romania,Codlea,45.7,25.4500008
Romania,Moinesti,46.4666667,26.4833336
Romania,Gherla,47.0333333,23.916666
Romania,Comanesti,46.4166667,26.4333324
Romania,Carei,47.6833333,22.4666672
Romania,Motru,44.8033333,22.9719448
Romania,Orastie,45.8333333,23.2000008
Romania,Buftea,44.5613889,25.9488888
Romania,Dragasani,44.65,24.2666664
Romania,Bals,44.35,24.1000004
Romania,Moreni,44.9833333,25.6499996
Romania,Tirgu Neamt,47.2,26.3666668
Romania,Blaj,46.1833333,23.916666
Romania,Tirgu Secuiesc,46,26.1333332
Romania,Corabia,43.7833333,24.5
Romania,Baicoi,45.0333333,25.8500004
Russian Federation,Moscow,55.7522222,37.6155548
Russian Federation,Saint Petersburg,59.8944444,30.2641659
Russian Federation,Novosibirsk,55.0411111,82.9344406
Russian Federation,Yekaterinburg,56.8575,60.6124992
Russian Federation,Nizhniy Novgorod,56.3286733,44.0020485
Russian Federation,Samara,53.2,50.1500015
Russian Federation,Omsk,55,73.4000015
Russian Federation,Rostov-na-Donu,47.2363889,39.7138901
Russian Federation,Chelyabinsk,55.1544444,61.4297218
Russian Federation,Ufa,54.775,56.0374985
Russian Federation,Volgograd,48.8047222,44.5858345
Russian Federation,Krasnoyarsk,56.0097222,92.7916641
Russian Federation,Saratov,51.5666667,46.0333328
Russian Federation,Voronezh,51.6663889,39.1699982
Russian Federation,Krasnodar,45.0327778,38.976944
Russian Federation,Izhevsk,56.85,53.2333336
Russian Federation,Barnaul,53.36,83.7600021
Russian Federation,Vladivostok,43.1056202,131.8735352
Russian Federation,Irkutsk,52.2977778,104.2963867
Russian Federation,Khabarovsk,48.4808333,135.0927734
Russian Federation,Khabarovsk Vtoroy,48.4430556,135.1355591
Russian Federation,Orenburg,51.7847222,55.0986099
Russian Federation,Novokuznetsk,53.75,87.0999985
Russian Federation,Lipetsk,52.6186111,39.5688896
Russian Federation,Penza,53.1958333,45
Russian Federation,Naberezhnyye Chelny,55.7561111,52.4288902
Russian Federation,Makhachkala,42.9752778,47.502224
Russian Federation,Tomsk,56.5,84.9666672
Russian Federation,Kemerovo,55.3333333,86.0833359
Russian Federation,Tula,54.2044444,37.6111107
Russian Federation,Kirov,58.5969444,49.6583328
Russian Federation,Cheboksary,56.1322222,47.2519455
Russian Federation,Kaliningrad,54.71,20.5
Russian Federation,Bryansk,53.2875,34.3805542
Russian Federation,Ivanovo,56.9941667,40.9858322
Russian Federation,Magnitogorsk,53.4186111,59.0472221
Russian Federation,Kursk,51.7302778,36.1938896
Russian Federation,Nizhniy Tagil,57.9194444,59.9650002
Russian Federation,Ulan-Ude,51.8333333,107.6166687
Russian Federation,Belgorod,50.61,36.5800018
Russian Federation,Kurgan,55.45,65.3333359
Russian Federation,Kaluga,54.5358333,36.2705574
Russian Federation,Sochi,43.6,39.730278
Russian Federation,Orel,52.9658333,36.0802765
Russian Federation,Volzhskiy,48.7905556,44.7716675
Russian Federation,Smolensk,54.7816667,32.0400009
Russian Federation,Murmansk,68.9716667,33.0819435
Russian Federation,Vladikavkaz,43.0366667,44.667778
Russian Federation,Cherepovets,59.1333333,37.9000015
Russian Federation,Vladimir,56.1427778,40.398056
Russian Federation,Chita,52.0333333,113.5500031
Russian Federation,Saransk,54.1833333,45.1833344
Russian Federation,Surgut,61.25,73.4166641
Russian Federation,Vologda,59.2166667,39.9000015
Russian Federation,Tambov,52.7316667,41.4338875
Russian Federation,Yoshkar-Ola,56.6387667,47.8907776
Russian Federation,Taganrog,47.2213889,38.9094429
Russian Federation,Kostroma,57.7708333,40.9344444
Russian Federation,Sterlitamak,53.6330556,55.9463882
Russian Federation,Petrozavodsk,61.7849134,34.3469086
Russian Federation,Bratsk,56.1325,101.6141663
Russian Federation,Dzerzhinsk,56.2388889,43.4630547
Russian Federation,Orsk,51.2252778,58.5699997
Russian Federation,Nizhnevartovsk,60.9333333,76.5666656
Russian Federation,Angarsk,52.53,103.8799973
Russian Federation,Novorossiysk,44.7238889,37.7708321
Russian Federation,Yakutsk,62.0338889,129.7330627
Russian Federation,Nizhnekamsk,55.6383333,51.8169441
Russian Federation,Syktyvkar,61.6666667,50.8122215
Russian Federation,Staryy Oskol,51.2966667,37.8416672
Russian Federation,Groznyy,43.3083333,45.7002792
Russian Federation,Shakhty,47.7122222,40.2058334
Russian Federation,Blagoveshchensk,50.2666667,127.5333328
Russian Federation,Rybinsk,58.05,38.8333321
Russian Federation,Zelenograd,55.9825,37.1813889
Russian Federation,Biysk,52.5666667,85.25
Russian Federation,Velikiy Novgorod,58.5166667,31.2833328
Russian Federation,Pskov,57.8333333,28.333334
Russian Federation,Balakovo,52.0246617,47.7941055
Russian Federation,Armavir,44.98,41.1199989
Russian Federation,Severodvinsk,64.5722222,39.8474998
Russian Federation,Zlatoust,55.1711111,59.6508331
Russian Federation,Petropavlovsk-Kamchatskiy,53.0166667,158.6499939
St. Kitts and Nevis,Kingstown,13.1333333,-61.2166672
St. Kitts and Nevis,Kingstown Park,13.1583333,-61.2350006
St. Kitts and Nevis,Georgetown,13.2666667,-61.1166649
St. Kitts and Nevis,Byera Village,13.25,-61.1166649
St. Kitts and Nevis,Biabou,13.2,-61.1333351
St. Kitts and Nevis,Port Elizabeth,13.0166667,-61.2333336
St. Kitts and Nevis,Chateaubelair,13.2833333,-61.25
St. Kitts and Nevis,Dovers,12.8833333,-61.1833344
El Salvador,San Salvador,13.7086111,-89.2030563
El Salvador,Soyapango,13.7347222,-89.1513901
El Salvador,Santa Ana,13.9941667,-89.5597229
El Salvador,San Miquel,13.4833333,-88.1833344
El Salvador,Mejicanos,13.7402778,-89.2130585
El Salvador,Nueva San Salvador,13.6769444,-89.2797241
El Salvador,Apopa,13.8072222,-89.1791687
El Salvador,Delgado,13.7241667,-89.1702805
El Salvador,Sonsonate,13.7188889,-89.7241669
El Salvador,San Marcos,13.6588889,-89.1830521
El Salvador,Usulutan,13.35,-88.4499969
El Salvador,Cojutepeque,13.7166667,-88.9333344
El Salvador,Cuscatancingo,13.7361111,-89.1813889
El Salvador,Zacatecoluca,13.5,-88.8666687
El Salvador,San Martin,13.7833333,-88.9166641
El Salvador,Ilopango,13.7016667,-89.1094437
El Salvador,San Vicente,13.6333333,-88.8000031
El Salvador,Ahuachapan,13.9213889,-89.8450012
El Salvador,Antiguo Cuscatlan,13.6730556,-89.2408371
El Salvador,Chalchuapa,13.9866667,-89.6811142
El Salvador,Quezaltepeque,13.835,-89.2744446
El Salvador,La Union,13.3369444,-87.8438873
El Salvador,Ayutuxtepeque,13.7455556,-89.2063904
El Salvador,Acajutla,13.5927778,-89.8274994
El Salvador,Aguilares,13.9572222,-89.1897202
El Salvador,Sensuntepeque,13.8666667,-88.6333313
El Salvador,Chalatenango,14.0333333,-88.9333344
El Salvador,Izalco,13.7447222,-89.6730576
El Salvador,Metapan,14.3333333,-89.4499969
El Salvador,San Rafael Oriente,13.3833333,-88.3499985
El Salvador,Puerto El Triunfo,13.2833333,-88.5500031
El Salvador,La Libertad,13.4883333,-89.3222198
El Salvador,San Francisco,13.7,-88.0999985
El Salvador,Sonzacate,13.7341667,-89.7147217
El Salvador,Santiago de Maria,13.4833333,-88.4666672
El Salvador,Armenia,13.7436111,-89.4988861
El Salvador,Santo Tomas,13.6408333,-89.1333313
El Salvador,Santa Rosa de Lima,13.6247222,-87.8936081
El Salvador,Zaragoza,13.5894444,-89.288887
El Salvador,Berlin,13.5,-88.5333328
El Salvador,Guazapa,13.8769444,-89.1730576
El Salvador,Jucuapa,13.5166667,-88.3833313
El Salvador,Ciudad Arce,13.8402778,-89.4472198
El Salvador,Nueva Concepcion,14.1333333,-89.3000031
El Salvador,Juayua,13.8413889,-89.7455521
El Salvador,Santiago Nonualco,13.5166667,-88.9499969
El Salvador,El Transito,13.35,-88.3499985
El Salvador,Atiquizaya,13.9769444,-89.7525024
El Salvador,San Antonio del Monte,13.7163889,-89.7383347
El Salvador,Jiquilisco,13.3166667,-88.5833359
El Salvador,El Congo,13.9088889,-89.4958344
El Salvador,Chinameca,13.5,-88.3499985
El Salvador,Ciudad Barrios,13.7666667,-88.2666702
El Salvador,Concepcion de Ataco,13.8702778,-89.8486099
El Salvador,Nahuizalco,13.7775,-89.7366638
El Salvador,San Sebastian,13.7333333,-88.8333359
El Salvador,San Juan Opico,13.8761111,-89.359726
El Salvador,Panchimalco,13.6127778,-89.1800003
El Salvador,Nuevo Cuscatlan,13.6486111,-89.265274
El Salvador,Chirilagua,13.2202778,-88.1386108
El Salvador,Olocuilta,13.5697222,-89.1172256
El Salvador,Candelaria de La Frontera,14.1166667,-89.6500015
El Salvador,Tonacatepeque,13.7811111,-89.1186142
El Salvador,Santa Elena,13.3833333,-88.4166641
El Salvador,Nueva Guadalupe,13.5333333,-88.3499985
El Salvador,Apastepeque,13.6666667,-88.7833328
El Salvador,Coatepeque,13.9286111,-89.5041656
El Salvador,Suchitoto,13.9380556,-89.0277786
El Salvador,El Rosario,13.4977778,-89.0297241
El Salvador,Guatajiagua,13.6666667,-88.1999969
El Salvador,Rosario de Mora,13.5752778,-89.2088852
El Salvador,San Alejo,13.4313889,-87.9630585
El Salvador,Tacuba,13.9011111,-89.9297256
El Salvador,Jocoro,13.6166667,-88.0166702
El Salvador,Ozatlan,13.3833333,-88.5
El Salvador,Intipuca,13.1969444,-88.0544434
El Salvador,Concepcion Batres,13.35,-88.3666687
El Salvador,Corinto,13.8108333,-87.9713898
El Salvador,Chapeltique,13.6333333,-88.2666702
El Salvador,Conchagua,13.3077778,-87.8647232
El Salvador,San Pablo Tacachico,13.9755556,-89.3399963
El Salvador,Tecoluca,13.7891667,-89.0052795
El Salvador,Anamoros,13.7405556,-87.8736115
El Salvador,San Pedro Masahuat,13.5436111,-89.0386124
El Salvador,Lolotique,13.55,-88.3499985
El Salvador,Nueva Esparta,13.7836111,-87.8386078
El Salvador,Cacaopera,13.7666667,-88.0833359
El Salvador,Texistepeque,14.1333333,-89.5
El Salvador,San Agustin,13.4333333,-88.5999985
El Salvador,Pasaquina,13.5844444,-87.8411102
El Salvador,Moncagua,13.5333333,-88.25
El Salvador,Victoria,13.95,-88.6333313
El Salvador,Jujutla,13.7869444,-89.8572235
El Salvador,Sociedad,13.7,-88.0166702
El Salvador,Jucuaran,13.2538889,-88.2477798
El Salvador,El Paisnal,13.9736111,-89.2186127
El Salvador,Guaymango,13.7502778,-89.8422241
El Salvador,Sesori,13.7166667,-88.3666687
El Salvador,San Francisco Menendez,13.8430556,-90.015831
El Salvador,Tenancingo,13.8333333,-88.9833298
Samoa,Apia,-13.8333333,-171.7333374
Samoa,Vaitele,-13.8166667,-171.7833405
Samoa,Faleula,-13.8,-171.8000031
Samoa,Siusega,-13.8333333,-171.8166656
Samoa,Malie,-13.8,-171.8166656
Samoa,Fasitoouta,-13.8166667,-171.9166718
Samoa,Vaiusu,-13.8166667,-171.7666626
Samoa,Afenga,-13.8,-171.8166656
Samoa,Nofoalii,-13.8166667,-171.9166718
Samoa,Solosolo,-13.85,-171.6000061
Samoa,Leulumoega,-13.8166667,-171.9166718
Samoa,Satapuala,-13.8333333,-171.9666595
Samoa,Falefa,-13.8833333,-171.5500031
Samoa,Matavai,-14.0166667,-171.6166687
Samoa,Safotu,-13.45,-172.3999939
Samoa,Gataivai,-13.75,-172.3833313
Samoa,Lotofaga,-14.0166667,-171.5166626
Samoa,Lufilufi,-13.85,-171.5833282
Samoa,Levi,-13.9166667,-172
Samoa,Sapulu,-13.8,-171.8833313
Samoa,Samatau,-13.9,-172.0333405
Samoa,Tufulele,-13.8,-171.8833313
Samoa,Sapapalii,-13.6833333,-172.1166687
Samoa,Sili,-13.7166667,-172.3500061
Samoa,Matautu,-13.95,-171.9333344
Samoa,Faleatiu,-13.8166667,-171.9333344
Samoa,Samalaeulu,-13.4666667,-172.2666626
Samoa,Toamua,-13.8,-171.7833405
Samoa,Sagone,-13.65,-172.5833282
Samoa,Salepoua`e,-13.8,-171.8500061
Samoa,Sataua,-13.4666667,-172.6666718
Samoa,Vaialoa,-13.7333333,-172.2833405
Samoa,Fusi,-14,-171.8000031
Samoa,Vaigaga,-13.8166667,-171.8000031
Samoa,Lano,-13.6,-172.1333313
Samoa,Saipipi,-13.6166667,-172.1333313
Samoa,Lalomanu,-14,-171.3999939
Samoa,Samusu,-13.9666667,-171.3666687
Samoa,Taga,-13.7666667,-172.4666595
Samoa,Siutu,-13.6833333,-172.5500031
Samoa,Saleilua,-14.0166667,-171.6999969
Samoa,Vaisala,-13.4666667,-172.6166687
Samoa,Patamea,-13.4833333,-172.2666626
Samoa,Saleaula,-13.4333333,-172.3333282
Samoa,Falepuna,-13.8666667,-171.5666656
Samoa,Vaovai,-14.0166667,-171.6499939
Samoa,Auala,-13.4666667,-172.6000061
Samoa,Sasina,-13.45,-172.4333344
Samoa,Falevao,-13.9,-171.5333405
Samoa,Pata,-13.9166667,-171.9833374
Samoa,Saleaaumua,-13.9666667,-171.3666687
Samoa,Letogo,-13.8333333,-171.6999969
Samoa,Salani,-14,-171.5666656
Samoa,Satitoa,-13.9833333,-171.3666687
Samoa,Saasaai,-13.6166667,-172.1333313
Samoa,Vaijee`itai,-14,-171.8166656
Samoa,Saaga,-14.0166667,-171.7833405
Samoa,Aufaga,-14.0166667,-171.4666595
Samoa,Mulivai,-14.0166667,-171.8000031
Samoa,Faiaai,-13.6333333,-172.6333313
Samoa,Vaipua,-13.6333333,-172.6166687
Samoa,Falelima,-13.5333333,-172.6833344
Samoa,Salelesi,-13.8666667,-171.5833282
Samoa,Sapunaoa,-14,-171.5666656
Samoa,Lalomauga,-13.9,-171.5666656
Samoa,Tafua,-13.7833333,-172.2166595
Samoa,Lalomalava,-13.7,-172.1333313
Samoa,Matatufu,-14.0166667,-171.5333405
